jdn_id,jdn_jtp_id,jdn_symbol,jdn_nazwa,jdn_aktywny,jdn_urz_id_wpro,jdn_data_wpro,jdn_urz_id_mod,jdn_data_mod,jdn_jdn_id,jdn_ulica,jdn_nr_bud,jdn_kod_pocztowy,jdn_regon,jdn_nazwa_pelna,jdn_jro_id,jdn_nip,jdn_nip_vat,jdn_nr_sap,jdn_nr_jpk
410,2,PS241/OCH,Przedszkole Nr 241,1,1,2014-03-27 12:00,NULL,NULL,46,,,,,Przedszkole Nr 241,NULL,NULL,NULL,NULL,1270
411,2,PS248/OCH,Przedszkole Nr 248,1,1,2014-03-27 12:00,NULL,NULL,46,,,,,Przedszkole Nr 248,NULL,NULL,NULL,NULL,1271
412,2,PS255/OCH,Przedszkole Nr 255,1,1,2014-03-27 12:00,NULL,NULL,46,,,,,Przedszkole Nr 255,NULL,NULL,NULL,NULL,1272
413,2,PS293/OCH,Przedszkole Nr 293,1,1,2014-03-27 12:00,NULL,NULL,46,,,,,Przedszkole Nr 293,NULL,NULL,NULL,NULL,1273
414,2,PS315/OCH,Przedszkole Nr 315 im. Zbigniewa Rychlickiego,1,1,2014-03-27 12:00,NULL,NULL,46,,,,,Przedszkole Nr 315 im. Zbigniewa Rychlickiego,NULL,NULL,NULL,NULL,1274
415,2,PS59/OCH,Przedszkole Nr 59,1,1,2014-03-27 12:00,NULL,NULL,46,,,,,Przedszkole Nr 59,NULL,NULL,NULL,NULL,1275
416,2,PS61/OCH,Przedszkole Nr 61,1,1,2014-03-27 12:00,NULL,NULL,46,,,,,Przedszkole Nr 61,NULL,NULL,NULL,NULL,1276
417,2,PS66/OCH,Przedszkole Nr 66,1,1,2014-03-27 12:00,NULL,NULL,46,,,,,Przedszkole Nr 66,NULL,NULL,NULL,NULL,1277
418,2,PS99/OCH,Przedszkole Nr 99,1,1,2014-03-27 12:00,NULL,NULL,46,,,,,Przedszkole Nr 99,NULL,NULL,NULL,NULL,1278
419,2,PS102/OCH,Przedszkole z Oddziałami Integracyjnymi Nr 102 w Warszawie,1,1,2014-03-27 12:00,NULL,NULL,46,,,,,Przedszkole z Oddziałami Integracyjnymi Nr 102 w Warszawie,NULL,NULL,NULL,NULL,1279
420,2,PS70/OCH,Przedszkole z Oddziałami Integracyjnymi Nr 70,1,1,2014-03-27 12:00,NULL,NULL,46,,,,,Przedszkole z Oddziałami Integracyjnymi Nr 70,NULL,NULL,NULL,NULL,1280
421,2,SP280/OCH,Szkoła Podstawowa z Oddziałami Integracyjnymi Nr 280 im. Tytusa Chałubińskiego ,1,1,2014-03-27 12:00,NULL,NULL,46,,,,,Szkoła Podstawowa z Oddziałami Integracyjnymi Nr 280 im. Tytusa Chałubińskiego ,NULL,NULL,NULL,NULL,1281
422,2,SP61/OCH,Szkoła Podstawowa z Oddziałami Integracyjnymi Nr 61 im. Juliana Przybosia ,1,1,2014-03-27 12:00,NULL,NULL,46,,,,,Szkoła Podstawowa z Oddziałami Integracyjnymi Nr 61 im. Juliana Przybosia ,NULL,NULL,NULL,NULL,1282
423,2,SP264/OCH,Szkoła Podstawowa Nr  264 im. Gabrieli Mistral,1,1,2014-03-27 12:00,NULL,NULL,46,,,,,Szkoła Podstawowa Nr  264 im. Gabrieli Mistral,NULL,NULL,NULL,NULL,1283
424,2,SP10/OCH,Szkoła Podstawowa Nr 10 im. Grzegorza Piramowicza,1,1,2014-03-27 12:00,NULL,NULL,46,,,,,Szkoła Podstawowa Nr 10 im. Grzegorza Piramowicza,NULL,NULL,NULL,NULL,1284
425,2,SP175/OCH,Szkoła Podstawowa Nr 175 im. Heleny Marusarzówny,1,1,2014-03-27 12:00,NULL,NULL,46,,,,,Szkoła Podstawowa Nr 175 im. Heleny Marusarzówny,NULL,NULL,NULL,NULL,1285
426,2,SP23/OCH,Szkoła Podstawowa Nr 23  im. Edwarda Szymańskiego,1,1,2014-03-27 12:00,NULL,NULL,46,,,,,Szkoła Podstawowa Nr 23  im. Edwarda Szymańskiego,NULL,NULL,NULL,NULL,1286
427,2,SP97/OCH,Szkoła Podstawowa Nr 97  im. Leona Kruczkowskiego,1,1,2014-03-27 12:00,NULL,NULL,46,,,,,Szkoła Podstawowa Nr 97  im. Leona Kruczkowskiego,NULL,NULL,NULL,NULL,1287
428,2,LOVII/OCH,VII Liceum Ogólnokształcące  im. Juliusza Słowackiego,1,1,2014-03-27 12:00,NULL,NULL,46,,,,,VII Liceum Ogólnokształcące  im. Juliusza Słowackiego,NULL,NULL,NULL,NULL,1288
429,2,LOXLVIII/OCH,XLVIII Liceum Ogólnokształcące im. E. Dembowskiego,1,1,2014-03-27 12:00,NULL,NULL,46,,,,,XLVIII Liceum Ogólnokształcące im. E. Dembowskiego,NULL,NULL,NULL,NULL,1289
430,2,LOXXI/OCH,XXI Liceum Ogólnokształcące  im. Hugona Kołłątaja,1,1,2014-03-27 12:00,NULL,NULL,46,,,,,XXI Liceum Ogólnokształcące  im. Hugona Kołłątaja,NULL,NULL,NULL,NULL,1290
431,2,ZSKOL/OCH,"Zespół Szkół im. St. Wysockiego d.""Kolejówka""",1,1,2014-03-27 12:00,NULL,NULL,46,,,,,"Zespół Szkół im. St. Wysockiego d.""Kolejówka""",NULL,NULL,NULL,NULL,1291
432,2,ZS26/OCH,Zespół Szkół Nr 26,1,1,2014-03-27 12:00,NULL,NULL,46,,,,,Zespół Szkół Nr 26,NULL,NULL,NULL,NULL,1292
433,2,ZS4/OCH,Zespół Szkół Nr 4 im. Eugeniusza Kwiatkowskiego,1,1,2014-03-27 12:00,NULL,NULL,46,,,,,Zespół Szkół Nr 4 im. Eugeniusza Kwiatkowskiego,NULL,NULL,NULL,NULL,1293
434,2,ZS82/OCH,Zespół Szkół Nr 82,1,1,2014-03-27 12:00,NULL,NULL,46,,,,,Zespół Szkół Nr 82,NULL,NULL,NULL,NULL,1294
435,2,ZSSL1/OCH,Zespół Szkół Samochodowych i Licealnych Nr 1,1,1,2014-03-27 12:00,NULL,NULL,46,,,,,Zespół Szkół Samochodowych i Licealnych Nr 1,NULL,NULL,NULL,NULL,1295
436,2,ZS83/OCH,Zespół Szkół Nr 83,1,1,2014-03-27 12:00,NULL,NULL,46,,,,,Zespół Szkół Nr 83,NULL,NULL,NULL,NULL,1296
437,2,CKP/PRD,Centrum Kształcenia Zawodowego,1,1,2014-03-27 12:00,NULL,NULL,51,,,,,Centrum Kształcenia Zawodowego,NULL,NULL,NULL,NULL,1302
438,2,CKU5/PRD,Centrum Kształcenia Ustawicznego Nr 5  ,1,1,2014-03-27 12:00,NULL,NULL,51,,,,,Centrum Kształcenia Ustawicznego Nr 5  ,NULL,NULL,NULL,NULL,1303
439,2,GI18/PRD,Gimnazjum Nr 18,1,1,2014-03-27 12:00,NULL,NULL,51,,,,,Gimnazjum Nr 18,NULL,NULL,NULL,NULL,1304
440,2,GI20/PRD,Gimnazjum Nr 20,1,1,2014-03-27 12:00,NULL,NULL,51,,,,,Gimnazjum Nr 20,NULL,NULL,NULL,NULL,1305
441,2,GI22/PRD,Gimnazjum Nr 22,1,1,2014-03-27 12:00,NULL,NULL,51,,,,,Gimnazjum Nr 22,NULL,NULL,NULL,NULL,1306
442,2,GI23/PRD,Gimnazjum Nr 23,1,1,2014-03-27 12:00,NULL,NULL,51,,,,,Gimnazjum Nr 23,NULL,NULL,NULL,NULL,1307
443,2,GI27/PRD,Gimnazjum Nr 27,1,1,2014-03-27 12:00,NULL,NULL,51,,,,,Gimnazjum Nr 27,NULL,NULL,NULL,NULL,1308
444,2,GI28/PRD,Gimnazjum Nr 28,1,1,2014-03-27 12:00,NULL,NULL,51,,,,,Gimnazjum Nr 28,NULL,NULL,NULL,NULL,1309
445,2,LOIV/PRD,IV LO im. Adama Mickiewicza,1,1,2014-03-27 12:00,NULL,NULL,51,,,,,IV LO im. Adama Mickiewicza,NULL,NULL,NULL,NULL,1310
446,2,LOLXXII/PRD,LXXII Liceum Ogólnokształcące,1,1,2014-03-27 12:00,NULL,NULL,51,,,,,LXXII Liceum Ogólnokształcące,NULL,NULL,NULL,NULL,1311
447,2,MSOS2/PRD,Międzyszkolny Ośrodek Sportowy Nr 2,1,1,2014-03-27 12:00,NULL,NULL,51,,,,,Międzyszkolny Ośrodek Sportowy Nr 2,NULL,NULL,NULL,NULL,1312
448,2,OPP1/PRD,Ognisko Pracy Pozaszkolnej Nr 1,1,1,2014-03-27 12:00,NULL,NULL,51,,,,,Ognisko Pracy Pozaszkolnej Nr 1,NULL,NULL,NULL,NULL,1313
449,2,OPP2/PRD,Ognisko Pracy Pozaszkolnej Nr 2,1,1,2014-03-27 12:00,NULL,NULL,51,,,,,Ognisko Pracy Pozaszkolnej Nr 2,NULL,NULL,NULL,NULL,1314
450,2,OPP3/PRD,Ognisko Pracy Pozaszkolnej Nr 3,1,1,2014-03-27 12:00,NULL,NULL,51,,,,,Ognisko Pracy Pozaszkolnej Nr 3,NULL,NULL,NULL,NULL,1315
451,2,OPP4/PRD,Ognisko Pracy Pozaszkolnej Nr 4,1,1,2014-03-27 12:00,NULL,NULL,51,,,,,Ognisko Pracy Pozaszkolnej Nr 4,NULL,NULL,NULL,NULL,1316
452,2,PPP16/PRD,Poradnia Psychologiczno-Pedagogiczna Nr 16,1,1,2014-03-27 12:00,NULL,NULL,51,,,,,Poradnia Psychologiczno-Pedagogiczna Nr 16,NULL,NULL,NULL,NULL,1317
453,2,PPP4/PRD,Poradnia Psychologiczno-Pedagogiczna Nr 4,1,1,2014-03-27 12:00,NULL,NULL,51,,,,,Poradnia Psychologiczno-Pedagogiczna Nr 4,NULL,NULL,NULL,NULL,1318
454,2,PS143/PRD,"Przedszkole nr 143 ""Mali Odkrywcy""",1,1,2014-03-27 12:00,NULL,NULL,51,,,,,"Przedszkole nr 143 ""Mali Odkrywcy""",NULL,NULL,NULL,NULL,1319
455,2,PS153/PRD,"Przedszkole Nr 153 ""Słoneczne Przedszkole""",1,1,2014-03-27 12:00,NULL,NULL,51,,,,,"Przedszkole Nr 153 ""Słoneczne Przedszkole""",NULL,NULL,NULL,NULL,1320
456,2,PS162/PRD,"Przedszkole Nr 162 ""Saski Zakątek""",1,1,2014-03-27 12:00,NULL,NULL,51,,,,,"Przedszkole Nr 162 ""Saski Zakątek""",NULL,NULL,NULL,NULL,1321
457,2,PS166/PRD,Przedszkole Nr 166,1,1,2014-03-27 12:00,NULL,NULL,51,,,,,Przedszkole Nr 166,NULL,NULL,NULL,NULL,1322
458,2,PS177/PRD,"Przedszkole Nr 177 ""Bajkowe Przedszkole""",1,1,2014-03-27 12:00,NULL,NULL,51,,,,,"Przedszkole Nr 177 ""Bajkowe Przedszkole""",NULL,NULL,NULL,NULL,1323
459,2,PS178/PRD,"Przedszkole Nr 178 ""Kolorowa Kraina""",1,1,2014-03-27 12:00,NULL,NULL,51,,,,,"Przedszkole Nr 178 ""Kolorowa Kraina""",NULL,NULL,NULL,NULL,1324
460,2,PS179/PRD,Przedszkole Nr 179,1,1,2014-03-27 12:00,NULL,NULL,51,,,,,Przedszkole Nr 179,NULL,NULL,NULL,NULL,1325
461,2,PS180/PRD,Przedszkole Nr 180,1,1,2014-03-27 12:00,NULL,NULL,51,,,,,Przedszkole Nr 180,NULL,NULL,NULL,NULL,1326
462,2,PS198/PRD,Przedszkole Nr 198,1,1,2014-03-27 12:00,NULL,NULL,51,,,,,Przedszkole Nr 198,NULL,NULL,NULL,NULL,1327
463,2,PS211/PRD,Przedszkole Nr 211 im. Kubusia Puchatka,1,1,2014-03-27 12:00,NULL,NULL,51,,,,,Przedszkole Nr 211 im. Kubusia Puchatka,NULL,NULL,NULL,NULL,1328
464,2,PS218/PRD,Przedszkole Nr 218,1,1,2014-03-27 12:00,NULL,NULL,51,,,,,Przedszkole Nr 218,NULL,NULL,NULL,NULL,1329
465,2,PS220/PRD,Przedszkole Nr 220,1,1,2014-03-27 12:00,NULL,NULL,51,,,,,Przedszkole Nr 220,NULL,NULL,NULL,NULL,1330
466,2,PS227/PRD,Przedszkole Nr 227,1,1,2014-03-27 12:00,NULL,NULL,51,,,,,Przedszkole Nr 227,NULL,NULL,NULL,NULL,1331
467,2,PS230/PRD,Przedszkole Nr 230,1,1,2014-03-27 12:00,NULL,NULL,51,,,,,Przedszkole Nr 230,NULL,NULL,NULL,NULL,1332
468,2,PS235/PRD,"Przedszkole Nr 235 ""Tęczowe Przedszkole""",1,1,2014-03-27 12:00,NULL,NULL,51,,,,,"Przedszkole Nr 235 ""Tęczowe Przedszkole""",NULL,NULL,NULL,NULL,1333
469,2,PS249/PRD,"Przedszkole Nr 249 ""S""",1,1,2014-03-27 12:00,NULL,NULL,51,,,,,"Przedszkole Nr 249 ""S""",NULL,NULL,NULL,NULL,1334
470,2,PS250/PRD,"Przedszkole Nr 250 ""Akwarelka""",1,1,2014-03-27 12:00,NULL,NULL,51,,,,,"Przedszkole Nr 250 ""Akwarelka""",NULL,NULL,NULL,NULL,1335
471,2,PS291/PRD,Przedszkole Nr 291,1,1,2014-03-27 12:00,NULL,NULL,51,,,,,Przedszkole Nr 291,NULL,NULL,NULL,NULL,1336
472,2,PS292/PRD,Przedszkole Nr 292,1,1,2014-03-27 12:00,NULL,NULL,51,,,,,Przedszkole Nr 292,NULL,NULL,NULL,NULL,1337
473,2,PS295/PRD,"Przedszkole Nr 295 ""Kraina Bajek""",1,1,2014-03-27 12:00,NULL,NULL,51,,,,,"Przedszkole Nr 295 ""Kraina Bajek""",NULL,NULL,NULL,NULL,1338
474,2,PS296/PRD,"Przedszkole Nr 296 ""Bajkowy Parasol""",1,1,2014-03-27 12:00,NULL,NULL,51,,,,,"Przedszkole Nr 296 ""Bajkowy Parasol""",NULL,NULL,NULL,NULL,1339
475,2,PS331/PRD,"Przedszkole Nr 331 ""U Słonia Szczęściarza""",1,1,2014-03-27 12:00,NULL,NULL,51,,,,,"Przedszkole Nr 331 ""U Słonia Szczęściarza""",NULL,NULL,NULL,NULL,1340
476,2,PS370/PRD,Przedszkole Nr 370,1,1,2014-03-27 12:00,NULL,NULL,51,,,,,Przedszkole Nr 370,NULL,NULL,NULL,NULL,1341
477,2,PS380/PRD,"Przedszkole Nr 380 ""Promyk Gocławia""",1,1,2014-03-27 12:00,NULL,NULL,51,,,,,"Przedszkole Nr 380 ""Promyk Gocławia""",NULL,NULL,NULL,NULL,1342
478,2,PS384/PRD,Przedszkole Nr 384,1,1,2014-03-27 12:00,NULL,NULL,51,,,,,Przedszkole Nr 384,NULL,NULL,NULL,NULL,1343
479,2,PS392/PRD,"Przedszkole Nr 392 ""Wróbelka Elemelka""",1,1,2014-03-27 12:00,NULL,NULL,51,,,,,"Przedszkole Nr 392 ""Wróbelka Elemelka""",NULL,NULL,NULL,NULL,1344
480,2,PS397/PRD,"Przedszkole Nr 397 ""Ziarenko""",1,1,2014-03-27 12:00,NULL,NULL,51,,,,,"Przedszkole Nr 397 ""Ziarenko""",NULL,NULL,NULL,NULL,1345
481,2,PS407/PRD,Przedszkole Nr 407,1,1,2014-03-27 12:00,NULL,NULL,51,,,,,Przedszkole Nr 407,NULL,NULL,NULL,NULL,1346
482,2,PS411/PRD,"Przedszkole Nr 411 ""Akademia Króla Stasia""",1,1,2014-03-27 12:00,NULL,NULL,51,,,,,"Przedszkole Nr 411 ""Akademia Króla Stasia""",NULL,NULL,NULL,NULL,1347
483,2,PS46/PRD,"Przedszkole Nr 46 ""W Krainie Baśni""",1,1,2014-03-27 12:00,NULL,NULL,51,,,,,"Przedszkole Nr 46 ""W Krainie Baśni""",NULL,NULL,NULL,NULL,1348
484,2,PS48/PRD,"Przedszkole Nr 48 ""Zielony Groszek""",1,1,2014-03-27 12:00,NULL,NULL,51,,,,,"Przedszkole Nr 48 ""Zielony Groszek""",NULL,NULL,NULL,NULL,1349
485,2,PS51/PRD,"Przedszkole Nr 51 ""Misia Czarodzieja""",1,1,2014-03-27 12:00,NULL,NULL,51,,,,,"Przedszkole Nr 51 ""Misia Czarodzieja""",NULL,NULL,NULL,NULL,1350
486,2,PS54/PRD,Przedszkole Nr 54,1,1,2014-03-27 12:00,NULL,NULL,51,,,,,Przedszkole Nr 54,NULL,NULL,NULL,NULL,1351
487,2,PS57/PRD,"Przedszkole nr 57 ""Grochowiaczek"" ",1,1,2014-03-27 12:00,NULL,NULL,51,,,,,"Przedszkole nr 57 ""Grochowiaczek"" ",NULL,NULL,NULL,NULL,1352
488,2,PS73/PRD,"Przedszkole Nr 73 ""Bajeczka""",1,1,2014-03-27 12:00,NULL,NULL,51,,,,,"Przedszkole Nr 73 ""Bajeczka""",NULL,NULL,NULL,NULL,1353
489,2,PS89/PRD,"Przedszkole Nr 89 ""Niezapominajka""",1,1,2014-03-27 12:00,NULL,NULL,51,,,,,"Przedszkole Nr 89 ""Niezapominajka""",NULL,NULL,NULL,NULL,1354
490,2,SP120/PRD,Szkoła Podstawowa Nr 120 z Oddziałami Integracyjnymi im. Pułków Piech. Dzieci Warszawy ,1,1,2014-03-27 12:00,NULL,NULL,51,,,,,Szkoła Podstawowa Nr 120 z Oddziałami Integracyjnymi im. Pułków Piech. Dzieci Warszawy ,NULL,NULL,NULL,NULL,1355
491,2,SP141/PRD,Szkoła Podstawowa Nr 141 im. mjr Henryka Sucharskiego,1,1,2014-03-27 12:00,NULL,NULL,51,,,,,Szkoła Podstawowa Nr 141 im. mjr Henryka Sucharskiego,NULL,NULL,NULL,NULL,1356
492,2,SP143/PRD,Szkoła Podstawowa Nr 143  im. Stefana Starzyńskiego,1,1,2014-03-27 12:00,NULL,NULL,51,,,,,Szkoła Podstawowa Nr 143  im. Stefana Starzyńskiego,NULL,NULL,NULL,NULL,1357
493,2,SP163/PRD,"Szkoła Podstawowa Nr 163 im. Batalionów ""Zośka""",1,1,2014-03-27 12:00,NULL,NULL,51,,,,,"Szkoła Podstawowa Nr 163 im. Batalionów ""Zośka""",NULL,NULL,NULL,NULL,1358
494,2,SP185/PRD,Szkoła Podstawowa Nr 185 im. UNICEF,1,1,2014-03-27 12:00,NULL,NULL,51,,,,,Szkoła Podstawowa Nr 185 im. UNICEF,NULL,NULL,NULL,NULL,1359
495,2,SP215/PRD,Szkoła Podstawowa Nr 215 im. Piotra Wysockiego,1,1,2014-03-27 12:00,NULL,NULL,51,,,,,Szkoła Podstawowa Nr 215 im. Piotra Wysockiego,NULL,NULL,NULL,NULL,1360
496,2,SP246/PRD,"Szkoła Podstawowa Nr 246  im. 1 Warszawskiej Dywizji Piechoty "" Tadeusza Kościuszki"" ",1,1,2014-03-27 12:00,NULL,NULL,51,,,,,"Szkoła Podstawowa Nr 246  im. 1 Warszawskiej Dywizji Piechoty "" Tadeusza Kościuszki"" ",NULL,NULL,NULL,NULL,1361
497,2,SP255/PRD,Szkoła Podstawowa Nr 255  im. Cypriana Kamila Norwida,1,1,2014-03-27 12:00,NULL,NULL,51,,,,,Szkoła Podstawowa Nr 255  im. Cypriana Kamila Norwida,NULL,NULL,NULL,NULL,1362
498,2,SP279/PRD,"Szkoła Podstawowa Nr 279 im. Batalionów AK ""Gustaw"" i ""Harnaś""",1,1,2014-03-27 12:00,NULL,NULL,51,,,,,"Szkoła Podstawowa Nr 279 im. Batalionów AK ""Gustaw"" i ""Harnaś""",NULL,NULL,NULL,NULL,1363
499,2,SP312/PRD,Szkoła Podstawowa Nr 312  im. Ewy Szelburg-Zarembiny,1,1,2014-03-27 12:00,NULL,NULL,51,,,,,Szkoła Podstawowa Nr 312  im. Ewy Szelburg-Zarembiny,NULL,NULL,NULL,NULL,1364
500,2,SP60/PRD,Szkoła Podstawowa Nr 60 im. Powstania Listopadowego,1,1,2014-03-27 12:00,NULL,NULL,51,,,,,Szkoła Podstawowa Nr 60 im. Powstania Listopadowego,NULL,NULL,NULL,NULL,1365
501,2,SP72/PRD,Szkoła Podstawowa Nr 72  im. Przyjaciół Grochowa,1,1,2014-03-27 12:00,NULL,NULL,51,,,,,Szkoła Podstawowa Nr 72  im. Przyjaciół Grochowa,NULL,NULL,NULL,NULL,1366
502,2,LOXCIC/PRD,XCIX LO  im. Zbigniewa Herberta,1,1,2014-03-27 12:00,NULL,NULL,51,,,,,XCIX LO  im. Zbigniewa Herberta,NULL,NULL,NULL,NULL,1367
503,2,LOXIX/PRD,XIX LO im. Powstańców Warszawy,1,1,2014-03-27 12:00,NULL,NULL,51,,,,,XIX LO im. Powstańców Warszawy,NULL,NULL,NULL,NULL,1368
504,2,LOXLVII/PRD,XLVII LO  im. Stanisława Wyspiańskiego,1,1,2014-03-27 12:00,NULL,NULL,51,,,,,XLVII LO  im. Stanisława Wyspiańskiego,NULL,NULL,NULL,NULL,1369
505,2,LOXXIII/PRD,XXIII LO  im. Marii Skłodowskiej-Curie,1,1,2014-03-27 12:00,NULL,NULL,51,,,,,XXIII LO  im. Marii Skłodowskiej-Curie,NULL,NULL,NULL,NULL,1370
506,2,ZSGH/PRD,Zespół Szkół Gastronomiczno-Hotelarskich Technikum Spożywcze; Zasadnicza Szkoła Zawodowa Nr 20; Technikum Gastronomiczno-Hotelarskie Nr 2,1,1,2014-03-27 12:00,NULL,NULL,51,,,,,Zespół Szkół Gastronomiczno-Hotelarskich Technikum Spożywcze; Zasadnicza Szkoła Zawodowa Nr 20; Technikum Gastronomiczno-Hotelarskie Nr 2,NULL,NULL,NULL,NULL,1961
507,2,ZS75/PRD,Zespół Szkół Integracyjnych Nr 75 Gimnazjum Nr 29 Integracyjne im. Janusza Korczaka Szkoła Podstawowa nr 135 im. Marii Kownackiej  ,1,1,2014-03-27 12:00,NULL,NULL,51,,,,,Zespół Szkół Integracyjnych Nr 75 Gimnazjum Nr 29 Integracyjne im. Janusza Korczaka Szkoła Podstawowa nr 135 im. Marii Kownackiej  ,NULL,NULL,NULL,NULL,1372
508,2,ZS12/PRD,Zespół Szkół Nr 12 im. Olimpijczyków Polskich XCVII Liceum Ogólnokształcące XXX Liceum Profilowane Technikum Nr 12 Policealne Studium Zawodowe,1,1,2014-03-27 12:00,NULL,NULL,51,,,,,Zespół Szkół Nr 12 im. Olimpijczyków Polskich XCVII Liceum Ogólnokształcące XXX Liceum Profilowane Technikum Nr 12 Policealne Studium Zawodowe,NULL,NULL,NULL,NULL,1373
509,2,ZS21/PRD,Zespół Szkół Nr 21 LXXXVII Liceum Ogólnokształcące Policealne Studium Zawodowe Nr 1 Technikum Chemiczne Nr 3 Zasadnicza Szkoła Zawodowa Nr 25,1,1,2014-03-27 12:00,NULL,NULL,51,,,,,Zespół Szkół Nr 21 LXXXVII Liceum Ogólnokształcące Policealne Studium Zawodowe Nr 1 Technikum Chemiczne Nr 3 Zasadnicza Szkoła Zawodowa Nr 25,NULL,NULL,NULL,NULL,1374
510,2,ZS37/PRD,Zespół Szkół Łączności w Warszawie,1,1,2014-03-27 12:00,NULL,NULL,51,,,,,Zespół Szkół Nr 37 XCVI Liceum Ogólnokształcące  XII Liceum Profilowane  Technikum Łączności Technikum Łączności dla dorosłych Policealne Studium Łączności,NULL,NULL,NULL,NULL,1375
511,2,ZS5/PRD,Zespół Szkół Nr 5 CXI Liceum Ogólnokształcące Technikum Ekonomiczne Nr 2 XXVII Liceum Profilowane Policealne Studium Ekonomiczne Nr 7 Liceum Ekonomiczne Nr 9 dla dorosłych  ,1,1,2014-03-27 12:00,NULL,NULL,51,,,,,Zespół Szkół Nr 5 CXI Liceum Ogólnokształcące Technikum Ekonomiczne Nr 2 XXVII Liceum Profilowane Policealne Studium Ekonomiczne Nr 7 Liceum Ekonomiczne Nr 9 dla dorosłych  ,NULL,NULL,NULL,NULL,1376
512,2,ZS77/PRD,"Zespół Szkół Nr 77 Gimnazjum Nr 19, XXXV Liceum Ogólnokształcące im. Bolesława Prusa",1,1,2014-03-27 12:00,NULL,NULL,51,,,,,"Zespół Szkół Nr 77 Gimnazjum Nr 19, XXXV Liceum Ogólnokształcące im. Bolesława Prusa",NULL,NULL,NULL,NULL,1377
513,2,ZS84/PRD,Zespół Szkół Nr 84 Gimnazjum Nr 25Szkoła Podstawowa Nr 168  im. Wiktora Gomulickiego    ,1,1,2014-03-27 12:00,NULL,NULL,51,,,,,Zespół Szkół Nr 84 Gimnazjum Nr 25Szkoła Podstawowa Nr 168  im. Wiktora Gomulickiego    ,NULL,NULL,NULL,NULL,1378
514,2,ZSS70/PRD,Zespół Szkół Sportowych Nr 70 Gimnazjum Nr 21 Szkoła Podstawowa Nr 55 im. płk. Henryka Leliwy-Roycewicza  ,1,1,2014-03-27 12:00,NULL,NULL,51,,,,,Zespół Szkół Sportowych Nr 70 Gimnazjum Nr 21 Szkoła Podstawowa Nr 55 im. płk. Henryka Leliwy-Roycewicza  ,NULL,NULL,NULL,NULL,1379
515,2,ZSSG/PRD,Zespół Szkół Spożywczo-Gastronomicznych XXXVII Liceum Profilowane; Technikum Spożywczo-Gastronomiczne; Zasadnicza Szkoła Spożywczo-Gastronom; Technikum Uzupełniające Nr 2,1,1,2014-03-27 12:00,NULL,NULL,51,,,,,Zespół Szkół Spożywczo-Gastronomicznych XXXVII Liceum Profilowane; Technikum Spożywczo-Gastronomiczne; Zasadnicza Szkoła Spożywczo-Gastronom; Technikum Uzupełniające Nr 2,NULL,NULL,NULL,NULL,1371
516,2,GI30/PRN,Gimnazjum nr 30,1,1,2014-03-27 12:00,NULL,NULL,55,,,,,Gimnazjum nr 30,NULL,NULL,NULL,NULL,1387
517,2,GI31/PRN,Gimnazjum nr 31,1,1,2014-03-27 12:00,NULL,NULL,55,,,,,Gimnazjum nr 31,NULL,NULL,NULL,NULL,1388
518,2,GI69/PRN,Gimnazjum nr 69 dla Dorosłych,1,1,2014-03-27 12:00,NULL,NULL,55,,,,,Gimnazjum nr 69 dla Dorosłych,NULL,NULL,NULL,NULL,NULL
519,2,LOLXXVI/PRN,LO LXXVI,1,1,2014-03-27 12:00,NULL,NULL,55,,,,,LO LXXVI,NULL,NULL,NULL,NULL,1389
520,2,PPP5/PRN,PPP-5,1,1,2014-03-27 12:00,NULL,NULL,55,,,,,PPP-5,NULL,NULL,NULL,NULL,1390
521,2,PS163/PRN,Przedszkole nr 163,1,1,2014-03-27 12:00,NULL,NULL,55,,,,,Przedszkole nr 163,NULL,NULL,NULL,NULL,1391
522,2,PS164/PRN,Przedszkole nr 164,1,1,2014-03-27 12:00,NULL,NULL,55,,,,,Przedszkole nr 164,NULL,NULL,NULL,NULL,1392
523,2,PS165/PRN,Przedszkole nr 165,1,1,2014-03-27 12:00,NULL,NULL,55,,,,,Przedszkole nr 165,NULL,NULL,NULL,NULL,1393
524,2,PS167/PRN,Przedszkole nr 167,1,1,2014-03-27 12:00,NULL,NULL,55,,,,,Przedszkole nr 167,NULL,NULL,NULL,NULL,1394
525,2,PS169/PRN,Przedszkole nr 169,1,1,2014-03-27 12:00,NULL,NULL,55,,,,,Przedszkole nr 169,NULL,NULL,NULL,NULL,1395
526,2,PS171/PRN,Przedszkole nr 171,1,1,2014-03-27 12:00,NULL,NULL,55,,,,,Przedszkole nr 171,NULL,NULL,NULL,NULL,1396
527,2,PS173/PRN,Przedszkole nr 173,1,1,2014-03-27 12:00,NULL,NULL,55,,,,,Przedszkole nr 173,NULL,NULL,NULL,NULL,1397
528,2,PS174/PRN,Przedszkole nr 174,1,1,2014-03-27 12:00,NULL,NULL,55,,,,,Przedszkole nr 174,NULL,NULL,NULL,NULL,1398
529,2,PS183/PRN,Przedszkole nr 183,1,1,2014-03-27 12:00,NULL,NULL,55,,,,,Przedszkole nr 183,NULL,NULL,NULL,NULL,1399
530,2,PS184/PRN,Przedszkole nr 184,1,1,2014-03-27 12:00,NULL,NULL,55,,,,,Przedszkole nr 184,NULL,NULL,NULL,NULL,1400
